date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:06	2244/2244	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jun%202024%2014:25:06%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fsobre%2F&format=xml	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embedb6e3	(from https://rosangelachiaretti.com.br/sobre/)
11:25:06	418800/418800	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202023%2018:32:06%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5227-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5227-scaled.jpg	(from https://rosangelachiaretti.com.br/sobre/)
11:25:06	262750/262750	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2016:19:10%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_4863-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_4863-scaled.jpg	(from https://rosangelachiaretti.com.br/sobre/)
11:25:07	328398/328398	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2016:19:38%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5232-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5232-scaled.jpg	(from https://rosangelachiaretti.com.br/sobre/)
11:25:07	344706/344706	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2016:19:47%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5407-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5407-scaled.jpg	(from https://rosangelachiaretti.com.br/sobre/)
11:25:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jun%202024%2014:25:07%20GMT	https://rosangelachiaretti.com.br/?p=361	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/index76f0.html	(from https://rosangelachiaretti.com.br/sobre/)
11:25:07	382344/382344	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2016:20:06%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5462-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5462-scaled.jpg	(from https://rosangelachiaretti.com.br/sobre/)
11:25:07	17841/17841	---M-Z	200	added ('OK')	text/css	date:Mon,%2005%20Feb%202024%2019:34:37%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-682.css?ver=1707161677	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-6828596.css	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:08	780/780	---M--	200	added ('OK')	application/rss+xml	etag:%2216e3e29688f07f912e96bcd3794c1dbd%22	https://rosangelachiaretti.com.br/voce-se-conhece/feed/	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/voce-se-conhece/feed/index.html	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:08	46347/46347	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:08%20GMT	https://rosangelachiaretti.com.br/wp-json/wp/v2/posts/682	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/wp/v2/posts/682.json	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:08	2294/2294	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:08%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fvoce-se-conhece%2F	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed6642.json	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:08	2492/2492	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jun%202024%2014:25:08%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fvoce-se-conhece%2F&format=xml	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed3ab5	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:09	9921/9921	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Sep%202023%2017:58:24%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:09	30586/30586	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Sep%202023%2020:31:06%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/pro-elements/assets/css/widget-share-buttons.min.css	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/pro-elements/assets/css/widget-share-buttons.min.css	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jun%202024%2014:25:09%20GMT	https://rosangelachiaretti.com.br/?p=682	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/index31fc.html	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:09	32882/32882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202023%2018:32:07%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5227-200x300.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/IMG_5227-200x300.jpg	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:09	19045/19045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:00:56%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21-261x300.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21-261x300.jpg	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:10	8815/8815	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:55:56%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1-300x237.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1-300x237.jpg	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:10	677/677	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:10	15109/15109	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Feb%202024%2021:08:50%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-1.css?ver=1707253730	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-18d5f.css	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:10	19098/19098	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jun%202024%2014:25:10%20GMT	https://rosangelachiaretti.com.br/2023/11/30/	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/2023/11/30/index.html	(from https://rosangelachiaretti.com.br/voce-se-conhece/)
11:25:10	1671/1671	---M--	200	added ('OK')	application/rss+xml	etag:%2216e3e29688f07f912e96bcd3794c1dbd%22	https://rosangelachiaretti.com.br/blog-1/feed/	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/blog-1/feed/index.html	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:11	48834/48834	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:11%20GMT	https://rosangelachiaretti.com.br/wp-json/wp/v2/posts/1	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/wp/v2/posts/1.json	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jun%202024%2014:25:11%20GMT	https://rosangelachiaretti.com.br/?p=1	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/indexcff1.html	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:11	2277/2277	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:11%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fblog-1%2F	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embede45c.json	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:11	2475/2475	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jun%202024%2014:25:11%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fblog-1%2F&format=xml	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed8aa7	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:13	18716/18716	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jun%202024%2014:25:12%20GMT	https://rosangelachiaretti.com.br/2023/09/26/	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/2023/09/26/index.html	(from https://rosangelachiaretti.com.br/blog-1/)
11:25:13	139490/139490	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:00:56%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21-890x1024.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21-890x1024.jpg	(from https://rosangelachiaretti.com.br/2023/11/30/)
11:25:13	60062/60062	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:55:56%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1-1024x809.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1-1024x809.jpg	(from https://rosangelachiaretti.com.br/2023/09/26/)
